btbank_id,electrode_label,name,num,vox_x,vox_y,vox_z,hem,type,ras_scanner_x,ras_scanner_y,ras_scanner_z,mni305_x,mni305_y,mni305_z,mni152_x,mni152_y,mni152_z
5,T2aHa12,T2aHa,12,70.0,143.0,129.0,R,D,62.010868430137634,-20.64728152938187,-42.46795227751136,65.49921038375516,-17.74599594419113,-17.664625853702113,65.11121071316322,-15.213683766889186,-17.115850411434213
5,T2aHa11,T2aHa,11,73.0,143.0,129.0,R,D,59.01086860895157,-20.647281515412033,-42.46795226074755,62.24313357535827,-17.897609911832223,-17.707966844846528,61.86361807730696,-15.412868890125006,-17.11532670529609
5,T2aHa10,T2aHa,10,77.0,143.0,129.0,R,D,55.01086884737015,-20.64728149678558,-42.46795223839581,57.90169783082908,-18.099761868687022,-17.765754833039082,57.53349456283193,-15.678449054439438,-17.114628430445258
5,T2aHa9,T2aHa,9,80.0,143.0,129.0,R,D,52.01086902618408,-20.647281482815742,-42.467952221632004,54.64562102243219,-18.251375836328123,-17.809095824183494,54.285901926975676,-15.877634177675265,-17.11410472430713
5,T2aHa8,T2aHa,8,84.0,143.0,129.0,R,D,48.01086926460266,-20.64728146418929,-42.46795219928026,50.304185277903,-18.453527793182918,-17.866883812376038,49.95577841250066,-16.143214341989694,-17.113406449456285
5,T2aHa7,T2aHa,7,87.0,143.0,129.0,R,D,45.010869443416595,-20.647281450219452,-42.467952182516456,47.04810846950612,-18.60514176082402,-17.910224803520457,46.70818577664441,-16.34239946522552,-17.112882743318163
5,T2aHa6,T2aHa,6,91.0,143.0,129.0,R,D,41.010869681835175,-20.647281431593,-42.467952160164714,42.70667272497694,-18.807293717678817,-17.968012791713008,42.37806226216941,-16.60797962953995,-17.112184468467326
5,T2aHa5,T2aHa,5,94.0,143.0,129.0,R,D,38.01086986064911,-20.647281417623162,-42.46795214340091,39.450595916580056,-18.95890768531991,-18.01135378285742,39.13046962631315,-16.80716475277577,-17.111660762329198
5,T2aHa4,T2aHa,4,98.0,143.0,129.0,R,D,34.01087009906769,-20.64728139899671,-42.467952121049166,35.10916017205086,-19.16105964217471,-18.06914177104997,34.80034611183813,-17.0727449170902,-17.11096248747836
5,T2aHa3,T2aHa,3,101.0,143.0,129.0,R,D,31.010870277881622,-20.647281385026872,-42.46795210428536,31.853083363653973,-19.31267360981581,-18.11248276219439,31.552753475981874,-17.27193004032603,-17.110438781340243
5,T2aHa2,T2aHa,2,104.0,143.0,129.0,R,D,28.010870456695557,-20.647281371057034,-42.46795208752155,28.59700655525709,-19.464287577456908,-18.155823753338794,28.30516084012562,-17.471115163561848,-17.109915075202103
5,T2aHa1,T2aHa,1,107.0,143.0,128.0,R,D,25.01087063550949,-19.647281476296484,-42.46795210056007,25.252140759638152,-18.75894366743392,-18.830106696089366,24.951640818660152,-16.812353205573274,-17.74531904043887
