btbank_id,electrode_label,name,num,vox_x,vox_y,vox_z,hem,type,ras_scanner_x,ras_scanner_y,ras_scanner_z,mni305_x,mni305_y,mni305_z,mni152_x,mni152_y,mni152_z
8,F3aOFa16,F3aOFa,16,178.0,127.0,84.0,L,D,-58.8592529296875,54.612396240234375,-8.013374328613281,-58.398978889389035,27.832548687835697,0.5088914207229607,-58.49010255858204,28.553351550459933,2.1917596583680496
8,F3aOFa15,F3aOFa,15,176.0,128.0,82.0,L,D,-56.8592529296875,56.612396240234375,-9.013374328613281,-56.23427288938904,29.94602868783569,-1.2669715792770404,-56.377491916382056,30.704600461259925,0.3732501190680485
8,F3aOFa14,F3aOFa,14,173.0,128.0,80.0,L,D,-53.8592529296875,58.612396240234375,-9.013374328613281,-52.76941788938903,32.2824196878357,-2.1037065792770377,-52.95308124418204,33.09568926015993,-0.5278299007319489
8,F3aOFa13,F3aOFa,13,170.0,128.0,79.0,L,D,-50.8592529296875,59.612396240234375,-9.013374328613281,-49.31186588938903,33.4996696878357,-2.7909265792770395,-49.52515412118204,34.36616437235993,-1.2693255637319507
8,F3aOFa12,F3aOFa,12,166.0,128.0,77.0,L,D,-46.8592529296875,61.612396240234375,-9.013374328613281,-44.69692788938903,35.868763687835695,-3.806896579277039,-44.95692892438204,36.80720697975993,-2.3643760189319503
8,F3aOFa11,F3aOFa,11,163.0,129.0,75.0,L,D,-43.8592529296875,63.612396240234375,-10.013374328613281,-41.38213888938903,38.014946687835696,-5.761994579277038,-41.70050375758204,39.008409699059925,-4.376855993631949
8,F3aOFa10,F3aOFa,10,160.0,129.0,74.0,L,D,-40.8592529296875,64.61239624023438,-10.013374328613281,-37.92458688938903,39.232196687835696,-6.4492145792770375,-38.27257663458204,40.27888481125993,-5.1183516566319485
8,F3aOFa9,F3aOFa,9,157.0,130.0,73.0,L,D,-37.8592529296875,65.61239624023438,-11.013374328613281,-34.617100889389036,40.2592386878357,-8.254797579277039,-35.01263501698204,41.35947384385993,-6.971247274531949
8,F3aOFa8,F3aOFa,8,154.0,129.0,71.0,L,D,-34.8592529296875,67.61239624023438,-10.013374328613281,-31.002179889389037,42.785837687835695,-7.973169579277039,-31.42023883938204,43.94044872235993,-6.76092733943195
8,F3aOFa7,F3aOFa,7,151.0,130.0,70.0,L,D,-31.8592529296875,68.61239624023438,-11.013374328613281,-27.69469388938904,43.81287968783569,-9.77875257927704,-28.160297221782045,45.02103775495992,-8.613822957331951
